holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date,time,traffic_volume
None,285.74,0,0,1,Clear,sky is clear,10/17/2017,11:00:00 AM,4889
None,288.54,0,0,1,Clear,sky is clear,10/17/2017,12:00:00 PM,4815
None,290.94,0,0,40,Clouds,scattered clouds,10/17/2017,1:00:00 PM,4948
None,293.08,0,0,40,Clouds,scattered clouds,10/17/2017,2:00:00 PM,5120
None,294.55,0,0,1,Clear,sky is clear,10/17/2017,3:00:00 PM,5873
None,295.61,0,0,1,Clear,sky is clear,10/17/2017,4:00:00 PM,6700
None,295.68,0,0,1,Haze,haze,10/17/2017,5:00:00 PM,6078
None,295.02,0,0,1,Clear,sky is clear,10/17/2017,6:00:00 PM,4836
None,291.52,0,0,20,Clouds,few clouds,10/17/2017,7:00:00 PM,3550
None,288.37,0,0,5,Clear,sky is clear,10/17/2017,8:00:00 PM,2965
None,287.48,0,0,1,Clear,sky is clear,10/17/2017,9:00:00 PM,2546
None,287.29,0,0,1,Clear,sky is clear,10/17/2017,10:00:00 PM,1696
None,287.29,0,0,1,Clear,sky is clear,10/17/2017,11:00:00 PM,1031
None,287.15,0,0,1,Clear,sky is clear,10/18/2017,12:00:00 AM,557
None,286.86,0,0,1,Clear,sky is clear,10/18/2017,1:00:00 AM,344
None,286.48,0,0,1,Clear,sky is clear,10/18/2017,2:00:00 AM,265
None,285.68,0,0,1,Clear,sky is clear,10/18/2017,3:00:00 AM,365
None,285.29,0,0,1,Clear,sky is clear,10/18/2017,4:00:00 AM,877
None,284.02,0,0,1,Clear,sky is clear,10/18/2017,5:00:00 AM,3054
None,283.42,0,0,1,Clear,sky is clear,10/18/2017,6:00:00 AM,5927
None,282.94,0,0,1,Clear,sky is clear,10/18/2017,7:00:00 AM,6451
None,283.01,0,0,40,Clouds,scattered clouds,10/18/2017,8:00:00 AM,5111
None,283.61,0,0,40,Clouds,scattered clouds,10/18/2017,9:00:00 AM,5546
None,285.58,0,0,1,Clear,sky is clear,10/18/2017,10:00:00 AM,4632
None,287.81,0,0,75,Clouds,broken clouds,10/18/2017,11:00:00 AM,4779
None,290.22,0,0,1,Clear,sky is clear,10/18/2017,12:00:00 PM,5032
None,291.41,0,0,75,Clouds,broken clouds,10/18/2017,1:00:00 PM,5081
None,292.22,0,0,75,Clouds,broken clouds,10/18/2017,2:00:00 PM,5191
None,293.14,0,0,1,Clear,sky is clear,10/18/2017,3:00:00 PM,5875
None,294.61,0,0,75,Clouds,broken clouds,10/18/2017,4:00:00 PM,6782
None,294.48,0,0,75,Clouds,broken clouds,10/18/2017,5:00:00 PM,6384
None,292.62,0,0,75,Clouds,broken clouds,10/18/2017,6:00:00 PM,5119
None,290.69,0,0,75,Clouds,broken clouds,10/18/2017,7:00:00 PM,3971
None,287.95,0,0,75,Clouds,broken clouds,10/18/2017,8:00:00 PM,3063
None,286.62,0,0,75,Clouds,broken clouds,10/18/2017,9:00:00 PM,2745
None,285.22,0,0,1,Haze,haze,10/18/2017,10:00:00 PM,3020
None,284.15,0,0,1,Clear,sky is clear,10/18/2017,11:00:00 PM,1797
None,283.28,0,0,1,Haze,haze,10/19/2017,12:00:00 AM,785
None,282.48,0,0,1,Haze,haze,10/19/2017,1:00:00 AM,410
None,281.42,0,0,1,Haze,haze,10/19/2017,2:00:00 AM,285
None,281.29,0,0,1,Haze,haze,10/19/2017,3:00:00 AM,391
None,280.01,0,0,1,Clear,sky is clear,10/19/2017,4:00:00 AM,882
None,278.74,0,0,1,Clear,sky is clear,10/19/2017,5:00:00 AM,2829
None,278.09,0,0,1,Clear,sky is clear,10/19/2017,6:00:00 AM,5535
None,277.48,0,0,40,Clouds,scattered clouds,10/19/2017,7:00:00 AM,6621
None,276.72,0,0,75,Clouds,broken clouds,10/19/2017,8:00:00 AM,5508
None,278.86,0,0,75,Clouds,broken clouds,10/19/2017,9:00:00 AM,5181
None,281.57,0,0,1,Clear,sky is clear,10/19/2017,10:00:00 AM,4766
None,285.53,0,0,1,Clear,sky is clear,10/19/2017,11:00:00 AM,4787
None,288.54,0,0,75,Clouds,broken clouds,10/19/2017,12:00:00 PM,5139
None,291.61,0,0,75,Clouds,broken clouds,10/19/2017,1:00:00 PM,5145
None,293.75,0,0,1,Clear,sky is clear,10/19/2017,2:00:00 PM,5526
None,295.15,0,0,40,Clouds,scattered clouds,10/19/2017,3:00:00 PM,5893
None,295.68,0,0,40,Clouds,scattered clouds,10/19/2017,4:00:00 PM,6656
None,295.86,0,0,40,Clouds,scattered clouds,10/19/2017,5:00:00 PM,5975
None,294.55,0,0,1,Clear,sky is clear,10/19/2017,6:00:00 PM,5107
None,291.73,0,0,40,Clouds,scattered clouds,10/19/2017,7:00:00 PM,3723
None,290.15,0,0,40,Clouds,scattered clouds,10/19/2017,8:00:00 PM,3228
None,289.28,0,0,40,Clouds,scattered clouds,10/19/2017,9:00:00 PM,2891
None,288.28,0,0,1,Clear,sky is clear,10/19/2017,10:00:00 PM,2188
None,287.58,0,0,1,Clear,sky is clear,10/19/2017,11:00:00 PM,1354
None,287.36,0,0,1,Clear,sky is clear,10/20/2017,12:00:00 AM,748
None,286.88,0,0,1,Clear,sky is clear,10/20/2017,1:00:00 AM,427
None,286.42,0,0,1,Clear,sky is clear,10/20/2017,2:00:00 AM,318
None,285.86,0,0,1,Clear,sky is clear,10/20/2017,3:00:00 AM,360
None,285.69,0,0,1,Clear,sky is clear,10/20/2017,4:00:00 AM,852
None,285.29,0,0,1,Clear,sky is clear,10/20/2017,5:00:00 AM,2583
None,285.55,0,0,1,Clear,sky is clear,10/20/2017,6:00:00 AM,5327
None,285.42,0,0,5,Clear,sky is clear,10/20/2017,7:00:00 AM,5827
None,285.48,0,0,40,Clouds,scattered clouds,10/20/2017,8:00:00 AM,5358
None,286.53,0,0,40,Clouds,scattered clouds,10/20/2017,9:00:00 AM,4811
None,289.07,0,0,1,Clear,sky is clear,10/20/2017,10:00:00 AM,4730
None,291.55,0,0,1,Clear,sky is clear,10/20/2017,11:00:00 AM,5071
None,294.07,0,0,40,Clouds,scattered clouds,10/20/2017,12:00:00 PM,5601
None,296.01,0,0,1,Clear,sky is clear,10/20/2017,1:00:00 PM,5332
None,297.29,0,0,75,Clouds,broken clouds,10/20/2017,2:00:00 PM,5635
None,297.43,0,0,75,Clouds,broken clouds,10/20/2017,3:00:00 PM,5757
None,298.02,0,0,75,Clouds,broken clouds,10/20/2017,4:00:00 PM,6244
None,297.62,0,0,1,Clear,sky is clear,10/20/2017,5:00:00 PM,5877
None,296.68,0,0,75,Clouds,broken clouds,10/20/2017,6:00:00 PM,5202
None,294.93,0,0,1,Clear,sky is clear,10/20/2017,7:00:00 PM,4084
None,293.95,0,0,1,Clear,sky is clear,10/20/2017,8:00:00 PM,3287
None,293.15,0,0,1,Clear,sky is clear,10/20/2017,9:00:00 PM,2903
None,292.44,0,0,1,Clear,sky is clear,10/20/2017,10:00:00 PM,3247
None,292.15,0,0,1,Clear,sky is clear,10/20/2017,11:00:00 PM,2761
None,291.94,0,0,1,Drizzle,light intensity drizzle,10/21/2017,12:00:00 AM,1546
None,291.37,0,0,40,Rain,light rain,10/21/2017,1:00:00 AM,804
None,291.37,0,0,40,Drizzle,light intensity drizzle,10/21/2017,1:00:00 AM,804
None,291.02,0,0,1,Rain,light rain,10/21/2017,2:00:00 AM,575
None,290.84,0,0,1,Clear,sky is clear,10/21/2017,3:00:00 AM,453
None,290.58,0,0,1,Clear,sky is clear,10/21/2017,4:00:00 AM,436
None,290.22,0,0,1,Rain,light rain,10/21/2017,5:00:00 AM,788
None,290.22,0,0,75,Clouds,broken clouds,10/21/2017,6:00:00 AM,1248
None,290.28,0,0,90,Thunderstorm,proximity thunderstorm,10/21/2017,7:00:00 AM,1759
None,290.28,0,0,90,Rain,proximity shower rain,10/21/2017,7:00:00 AM,1759
None,289.16,0,0,90,Rain,moderate rain,10/21/2017,8:00:00 AM,2651
None,289.16,0,0,90,Mist,mist,10/21/2017,8:00:00 AM,2651
None,289.16,0,0,90,Thunderstorm,proximity thunderstorm,10/21/2017,8:00:00 AM,2651
None,288.42,0,0,90,Rain,heavy intensity rain,10/21/2017,9:00:00 AM,3381
None,288.42,0,0,90,Mist,mist,10/21/2017,9:00:00 AM,3381
None,288.42,0,0,90,Thunderstorm,proximity thunderstorm with rain,10/21/2017,9:00:00 AM,3381
None,288.86,0,0,90,Rain,heavy intensity rain,10/21/2017,10:00:00 AM,3843
None,288.86,0,0,90,Mist,mist,10/21/2017,10:00:00 AM,3843
None,288.86,0,0,90,Thunderstorm,proximity thunderstorm,10/21/2017,10:00:00 AM,3843
None,288.79,0,0,75,Rain,proximity shower rain,10/21/2017,11:00:00 AM,4534
None,288.79,0,0,75,Mist,mist,10/21/2017,11:00:00 AM,4534
None,288.79,0,0,75,Thunderstorm,proximity thunderstorm,10/21/2017,11:00:00 AM,4534
None,289.75,0,0,90,Rain,proximity shower rain,10/21/2017,12:00:00 PM,4890
None,290.15,0,0,90,Clouds,overcast clouds,10/21/2017,1:00:00 PM,4680
None,291.35,0,0,90,Clouds,overcast clouds,10/21/2017,2:00:00 PM,4453
None,291.79,0,0,90,Clouds,overcast clouds,10/21/2017,3:00:00 PM,4414
None,292.15,0,0,90,Clouds,overcast clouds,10/21/2017,4:00:00 PM,4438
None,292.86,0,0,90,Clouds,overcast clouds,10/21/2017,5:00:00 PM,4584
None,293,0,0,90,Clouds,overcast clouds,10/21/2017,6:00:00 PM,4247
None,291.42,0,0,90,Rain,heavy intensity rain,10/21/2017,7:00:00 PM,3340
None,289.42,0,0,90,Rain,light rain,10/21/2017,8:00:00 PM,3000
None,289.42,0,0,90,Drizzle,drizzle,10/21/2017,8:00:00 PM,3000
None,286.69,0,0,90,Drizzle,light intensity drizzle,10/21/2017,9:00:00 PM,3030
None,286.69,0,0,90,Rain,moderate rain,10/21/2017,9:00:00 PM,3030
None,286.29,0,0,75,Rain,light rain,10/21/2017,10:00:00 PM,2796
None,285.82,0,0,75,Clouds,broken clouds,10/21/2017,11:00:00 PM,2029
None,284.95,0,0,1,Clear,sky is clear,10/22/2017,12:00:00 AM,1425
None,284.08,0,0,1,Clear,sky is clear,10/22/2017,1:00:00 AM,811
None,283.22,0,0,1,Clear,sky is clear,10/22/2017,2:00:00 AM,588
None,282.55,0,0,1,Clear,sky is clear,10/22/2017,3:00:00 AM,365
None,282.35,0,0,1,Clear,sky is clear,10/22/2017,4:00:00 AM,332
None,282.15,0,0,1,Clear,sky is clear,10/22/2017,5:00:00 AM,527
None,282.28,0,0,1,Clear,sky is clear,10/22/2017,6:00:00 AM,982
None,282.36,0,0,1,Clear,sky is clear,10/22/2017,7:00:00 AM,1315
None,281.75,0,0,90,Clouds,overcast clouds,10/22/2017,8:00:00 AM,1984
None,281.68,0,0,1,Clear,sky is clear,10/22/2017,9:00:00 AM,3159
None,282.36,0,0,75,Clouds,broken clouds,10/22/2017,10:00:00 AM,4333
None,283.28,0,0,40,Clouds,scattered clouds,10/22/2017,11:00:00 AM,4116
None,284.94,0,0,40,Clouds,scattered clouds,10/22/2017,12:00:00 PM,4014
None,287.28,0,0,20,Clouds,few clouds,10/22/2017,1:00:00 PM,4343
None,289.22,0,0,20,Clouds,few clouds,10/22/2017,2:00:00 PM,4445
None,290.02,0,0,5,Clear,sky is clear,10/22/2017,3:00:00 PM,4933
None,290.36,0,0,5,Clear,sky is clear,10/22/2017,4:00:00 PM,4786
None,290.42,0,0,5,Clear,sky is clear,10/22/2017,5:00:00 PM,4959
None,289.35,0,0,5,Clear,sky is clear,10/22/2017,6:00:00 PM,4555
None,287.51,0,0,1,Clear,sky is clear,10/22/2017,7:00:00 PM,3840
None,284.55,0,0,5,Clear,sky is clear,10/22/2017,8:00:00 PM,3141
None,284.22,0,0,5,Clear,sky is clear,10/22/2017,9:00:00 PM,2463
None,284.35,0,0,1,Clear,sky is clear,10/22/2017,10:00:00 PM,2431
None,284.88,0,0,1,Clear,sky is clear,10/22/2017,11:00:00 PM,1586
None,285.28,0,0,1,Clear,sky is clear,10/23/2017,12:00:00 AM,638
None,285.57,0,0,90,Clouds,overcast clouds,10/23/2017,1:00:00 AM,369
None,285.55,0,0,40,Rain,light rain,10/23/2017,2:00:00 AM,265
None,285.08,0,0,1,Clear,sky is clear,10/23/2017,3:00:00 AM,360
None,284.68,0,0,90,Clouds,overcast clouds,10/23/2017,4:00:00 AM,862
None,284.23,0,0,40,Clouds,scattered clouds,10/23/2017,5:00:00 AM,2899
None,283.46,0,0,1,Clear,sky is clear,10/23/2017,6:00:00 AM,5842
None,282.61,0,0,75,Clouds,broken clouds,10/23/2017,7:00:00 AM,6485
None,282.48,0,0,75,Clouds,broken clouds,10/23/2017,8:00:00 AM,6076
None,282.86,0,0,40,Clouds,scattered clouds,10/23/2017,9:00:00 AM,4965
None,285.43,0,0,20,Clouds,few clouds,10/23/2017,10:00:00 AM,4379
None,286.29,0,0,1,Clear,sky is clear,10/23/2017,11:00:00 AM,4652
None,286.84,0,0,1,Clear,sky is clear,10/23/2017,12:00:00 PM,4802
None,287.75,0,0,75,Clouds,broken clouds,10/23/2017,1:00:00 PM,4804
None,287.22,0,0,75,Clouds,broken clouds,10/23/2017,2:00:00 PM,5118
None,286.22,0,0,40,Clouds,scattered clouds,10/23/2017,3:00:00 PM,5794
None,285.44,0,0,90,Clouds,overcast clouds,10/23/2017,4:00:00 PM,6726
None,284.15,0,0,90,Clouds,overcast clouds,10/23/2017,5:00:00 PM,6250
None,283.3,0,0,90,Clouds,overcast clouds,10/23/2017,6:00:00 PM,4335
None,282.69,0,0,90,Clouds,overcast clouds,10/23/2017,7:00:00 PM,3097
None,282.55,0,0,90,Clouds,overcast clouds,10/23/2017,8:00:00 PM,2581
None,282.21,0,0,90,Clouds,overcast clouds,10/23/2017,9:00:00 PM,2283
None,281.75,0,0,90,Rain,light rain,10/23/2017,10:00:00 PM,1501
None,281.69,0,0,90,Clouds,overcast clouds,10/23/2017,11:00:00 PM,953
None,280.86,0,0,90,Clouds,overcast clouds,10/24/2017,12:00:00 AM,545
None,279.95,0,0,90,Clouds,overcast clouds,10/24/2017,1:00:00 AM,328
None,279.44,0,0,90,Clouds,overcast clouds,10/24/2017,2:00:00 AM,237
None,279.15,0,0,75,Clouds,broken clouds,10/24/2017,3:00:00 AM,347
None,279.15,0,0,90,Clouds,overcast clouds,10/24/2017,4:00:00 AM,851
None,279.08,0,0,90,Clouds,overcast clouds,10/24/2017,5:00:00 AM,3004
None,279.22,0,0,90,Drizzle,light intensity drizzle,10/24/2017,6:00:00 AM,6039
None,278.82,0,0,90,Clouds,overcast clouds,10/24/2017,7:00:00 AM,6442
None,278.22,0,0,75,Rain,light rain,10/24/2017,8:00:00 AM,5929
None,277.75,0,0,75,Clouds,broken clouds,10/24/2017,9:00:00 AM,5526
None,277.72,0,0,40,Clouds,scattered clouds,10/24/2017,10:00:00 AM,4518
None,278.5,0,0,40,Clouds,scattered clouds,10/24/2017,11:00:00 AM,4765
None,279.68,0,0,5,Clear,sky is clear,10/24/2017,12:00:00 PM,4981
None,281,0,0,1,Clear,sky is clear,10/24/2017,1:00:00 PM,4880
None,282.36,0,0,1,Clear,sky is clear,10/24/2017,2:00:00 PM,5429
None,283.5,0,0,5,Clear,sky is clear,10/24/2017,3:00:00 PM,5848
None,283.93,0,0,1,Clear,sky is clear,10/24/2017,4:00:00 PM,6879
None,283.42,0,0,5,Clear,sky is clear,10/24/2017,5:00:00 PM,6231
None,282.35,0,0,40,Clouds,scattered clouds,10/24/2017,6:00:00 PM,4792
None,281.08,0,0,75,Clouds,broken clouds,10/24/2017,7:00:00 PM,3496
None,280.29,0,0,40,Clouds,scattered clouds,10/24/2017,8:00:00 PM,3028
None,279.79,0,0,40,Clouds,scattered clouds,10/24/2017,9:00:00 PM,3540
None,279.08,0,0,1,Clear,sky is clear,10/24/2017,10:00:00 PM,3068
None,279.15,0,0,1,Clear,sky is clear,10/24/2017,11:00:00 PM,1129
None,278.82,0,0,40,Clouds,scattered clouds,10/25/2017,12:00:00 AM,597
None,278.84,0,0,90,Clouds,overcast clouds,10/25/2017,1:00:00 AM,343
None,278.48,0,0,40,Clouds,scattered clouds,10/25/2017,2:00:00 AM,226
None,278.15,0,0,90,Clouds,overcast clouds,10/25/2017,3:00:00 AM,343
None,277.86,0,0,75,Clouds,broken clouds,10/25/2017,4:00:00 AM,921
None,277.38,0,0,75,Clouds,broken clouds,10/25/2017,5:00:00 AM,3006
None,277.07,0,0,40,Clouds,scattered clouds,10/25/2017,6:00:00 AM,5883
None,276.15,0,0,5,Clear,sky is clear,10/25/2017,7:00:00 AM,6093
None,275.42,0,0,1,Clear,sky is clear,10/25/2017,8:00:00 AM,5837
None,276.01,0,0,5,Clear,sky is clear,10/25/2017,9:00:00 AM,5542
None,279.5,0,0,5,Clear,sky is clear,10/25/2017,10:00:00 AM,4550
None,281,0,0,5,Clear,sky is clear,10/25/2017,11:00:00 AM,4887
None,282.65,0,0,1,Clear,sky is clear,10/25/2017,12:00:00 PM,4921
None,283.94,0,0,40,Clouds,scattered clouds,10/25/2017,1:00:00 PM,4984
None,285.08,0,0,40,Clouds,scattered clouds,10/25/2017,2:00:00 PM,5274
None,285.58,0,0,40,Clouds,scattered clouds,10/25/2017,3:00:00 PM,5895
None,286,0,0,40,Clouds,scattered clouds,10/25/2017,4:00:00 PM,6630
None,286.01,0,0,75,Clouds,broken clouds,10/25/2017,5:00:00 PM,6424
None,285.58,0,0,75,Clouds,broken clouds,10/25/2017,6:00:00 PM,4920
None,283.29,0,0,75,Clouds,broken clouds,10/25/2017,7:00:00 PM,3450
None,281.68,0,0,75,Haze,haze,10/25/2017,8:00:00 PM,3115
None,281.15,0,0,1,Clear,sky is clear,10/25/2017,9:00:00 PM,2686
None,281.51,0,0,1,Haze,haze,10/25/2017,10:00:00 PM,1912
None,281.53,0,0,1,Haze,haze,10/25/2017,11:00:00 PM,1416
None,281.08,0,0,1,Clear,sky is clear,10/26/2017,12:00:00 AM,684
None,281.15,0,0,1,Clear,sky is clear,10/26/2017,1:00:00 AM,378
None,281.15,0,0,1,Clear,sky is clear,10/26/2017,2:00:00 AM,268
None,281.01,0,0,1,Haze,haze,10/26/2017,3:00:00 AM,378
None,280.42,0,0,1,Clear,sky is clear,10/26/2017,4:00:00 AM,900
None,280.35,0,0,1,Clear,sky is clear,10/26/2017,5:00:00 AM,2940
None,281.07,0,0,1,Clear,sky is clear,10/26/2017,6:00:00 AM,5982
None,281.35,0,0,1,Clear,sky is clear,10/26/2017,7:00:00 AM,6543
None,281.76,0,0,75,Clouds,broken clouds,10/26/2017,8:00:00 AM,5825
None,281.86,0,0,75,Clouds,broken clouds,10/26/2017,9:00:00 AM,5535
None,282.36,0,0,75,Clouds,broken clouds,10/26/2017,10:00:00 AM,4671
None,283.72,0,0,75,Clouds,broken clouds,10/26/2017,11:00:00 AM,4872
None,285.43,0,0,75,Clouds,broken clouds,10/26/2017,12:00:00 PM,5217
None,285.65,0,0,75,Clouds,broken clouds,10/26/2017,1:00:00 PM,5220
None,284.82,0,0,75,Clouds,broken clouds,10/26/2017,2:00:00 PM,5443
None,282.82,0,0,90,Clouds,overcast clouds,10/26/2017,3:00:00 PM,6134
None,281.37,0,0,90,Clouds,overcast clouds,10/26/2017,4:00:00 PM,6874
None,279.56,0,0,90,Clouds,overcast clouds,10/26/2017,5:00:00 PM,6395
None,277.89,0,0,90,Haze,haze,10/26/2017,6:00:00 PM,4853
None,277.02,0,0,90,Drizzle,light intensity drizzle,10/26/2017,7:00:00 PM,3763
None,277.02,0,0,90,Mist,mist,10/26/2017,7:00:00 PM,3763
None,276.65,0,0,90,Drizzle,light intensity drizzle,10/26/2017,8:00:00 PM,3222
None,276.65,0,0,90,Mist,mist,10/26/2017,8:00:00 PM,3222
None,276.65,0,0,90,Rain,moderate rain,10/26/2017,8:00:00 PM,3222
None,275.68,0,0,90,Drizzle,light intensity drizzle,10/26/2017,9:00:00 PM,3761
None,275.68,0,0,90,Mist,mist,10/26/2017,9:00:00 PM,3761
None,275.68,0,0,90,Haze,haze,10/26/2017,9:00:00 PM,3761
None,275.68,0,0,90,Rain,light rain,10/26/2017,9:00:00 PM,3761
None,275.15,0,0,90,Drizzle,light intensity drizzle,10/26/2017,10:00:00 PM,3218
None,275.15,0,0,90,Mist,mist,10/26/2017,10:00:00 PM,3218
None,275.15,0,0,90,Haze,haze,10/26/2017,10:00:00 PM,3218
None,275.15,0,0,90,Rain,light rain,10/26/2017,10:00:00 PM,3218
None,274.88,0,0,90,Drizzle,light intensity drizzle,10/26/2017,11:00:00 PM,1617
None,274.88,0,0,90,Mist,mist,10/26/2017,11:00:00 PM,1617
None,274.88,0,0,90,Rain,light rain,10/26/2017,11:00:00 PM,1617
None,274.88,0,0,90,Snow,light snow,10/26/2017,11:00:00 PM,1617
None,274.75,0,0,90,Drizzle,light intensity drizzle,10/27/2017,12:00:00 AM,685
None,274.75,0,0,90,Snow,light snow,10/27/2017,12:00:00 AM,685
None,274.61,0,0,90,Snow,light snow,10/27/2017,1:00:00 AM,435
None,274.61,0,0,90,Mist,mist,10/27/2017,1:00:00 AM,435
None,274.53,0,0,90,Snow,light snow,10/27/2017,2:00:00 AM,278
None,274.53,0,0,90,Mist,mist,10/27/2017,2:00:00 AM,278
None,274.57,0,0,90,Snow,light snow,10/27/2017,3:00:00 AM,377
None,274.57,0,0,90,Mist,mist,10/27/2017,3:00:00 AM,377
None,274.57,0,0,90,Rain,light rain,10/27/2017,3:00:00 AM,377
None,274.43,0,0,90,Mist,mist,10/27/2017,4:00:00 AM,847
None,274.43,0,0,90,Rain,moderate rain,10/27/2017,4:00:00 AM,847
None,274.43,0,0,90,Snow,light snow,10/27/2017,4:00:00 AM,847
None,274.65,0,0,90,Drizzle,light intensity drizzle,10/27/2017,5:00:00 AM,2805
None,274.65,0,0,90,Mist,mist,10/27/2017,5:00:00 AM,2805
None,274.65,0,0,90,Rain,light rain,10/27/2017,5:00:00 AM,2805
None,274.65,0,0,90,Snow,light snow,10/27/2017,5:00:00 AM,2805
None,274.65,0,0,90,Snow,light snow,10/27/2017,6:00:00 AM,5356
None,274.65,0,0,90,Mist,mist,10/27/2017,6:00:00 AM,5356
None,274.65,0,0,90,Rain,moderate rain,10/27/2017,6:00:00 AM,5356
None,274.42,0,0,90,Rain,light rain,10/27/2017,7:00:00 AM,5582
None,274.42,0,0,90,Mist,mist,10/27/2017,7:00:00 AM,5582
None,274.42,0,0,90,Snow,snow,10/27/2017,7:00:00 AM,5582
None,274.22,0,0,90,Snow,light snow,10/27/2017,8:00:00 AM,5159
None,274.22,0,0,90,Mist,mist,10/27/2017,8:00:00 AM,5159
None,274.22,0,0,90,Rain,moderate rain,10/27/2017,8:00:00 AM,5159
None,274.15,0,0,90,Snow,light snow,10/27/2017,9:00:00 AM,4444
None,274.15,0,0,90,Mist,mist,10/27/2017,9:00:00 AM,4444
None,274.15,0,0,90,Rain,light rain,10/27/2017,9:00:00 AM,4444
None,274.15,0,0,90,Snow,snow,10/27/2017,10:00:00 AM,4303
None,274.15,0,0,90,Mist,mist,10/27/2017,10:00:00 AM,4303
None,274.15,0,0,90,Fog,fog,10/27/2017,10:00:00 AM,4303
None,273.72,0,0,90,Snow,snow,10/27/2017,11:00:00 AM,4705
None,273.72,0,0,90,Mist,mist,10/27/2017,11:00:00 AM,4705
None,273.72,0,0,90,Snow,snow,10/27/2017,12:00:00 PM,5214
None,273.72,0,0,90,Mist,mist,10/27/2017,12:00:00 PM,5214
None,273.86,0,0,90,Snow,snow,10/27/2017,1:00:00 PM,5092
None,273.86,0,0,90,Mist,mist,10/27/2017,1:00:00 PM,5092
None,273.86,0,0,90,Fog,fog,10/27/2017,1:00:00 PM,5092
None,273.86,0,0,90,Snow,snow,10/27/2017,2:00:00 PM,5120
None,273.86,0,0,90,Fog,fog,10/27/2017,2:00:00 PM,5120
None,273.86,0,0,90,Mist,mist,10/27/2017,2:00:00 PM,5120
None,274.15,0,0,90,Snow,snow,10/27/2017,3:00:00 PM,5644
None,274.15,0,0,90,Mist,mist,10/27/2017,3:00:00 PM,5644
None,274.15,0,0,90,Fog,fog,10/27/2017,3:00:00 PM,5644
None,274.15,0,0,90,Snow,snow,10/27/2017,4:00:00 PM,6061
None,274.15,0,0,90,Mist,mist,10/27/2017,4:00:00 PM,6061
None,274.15,0,0,90,Fog,fog,10/27/2017,4:00:00 PM,6061
None,274.15,0,0,90,Snow,light snow,10/27/2017,5:00:00 PM,5292
None,274.15,0,0,90,Mist,mist,10/27/2017,5:00:00 PM,5292
None,274.28,0,0,90,Snow,light snow,10/27/2017,6:00:00 PM,4634
None,274.28,0,0,90,Mist,mist,10/27/2017,6:00:00 PM,4634
None,274.15,0,0,90,Snow,light snow,10/27/2017,7:00:00 PM,3498
None,274.15,0,0,90,Mist,mist,10/27/2017,7:00:00 PM,3498
None,274.15,0,0,90,Snow,light snow,10/27/2017,8:00:00 PM,2971
None,274.15,0,0,90,Mist,mist,10/27/2017,8:00:00 PM,2971
None,273.93,0,0,75,Snow,light snow,10/27/2017,9:00:00 PM,2905
None,273.93,0,0,75,Mist,mist,10/27/2017,9:00:00 PM,2905
None,274.08,0,0,90,Snow,light snow,10/27/2017,10:00:00 PM,2621
None,274.08,0,0,90,Mist,mist,10/27/2017,10:00:00 PM,2621
None,273.79,0,0,90,Snow,light snow,10/27/2017,11:00:00 PM,1892
None,273.72,0,0,90,Snow,light snow,10/28/2017,12:00:00 AM,1340
None,273.42,0,0,75,Clouds,broken clouds,10/28/2017,1:00:00 AM,796
None,273.22,0,0,1,Clear,sky is clear,10/28/2017,2:00:00 AM,556
None,272.87,0,0,1,Clear,sky is clear,10/28/2017,3:00:00 AM,376
None,272.72,0,0,40,Clouds,scattered clouds,10/28/2017,4:00:00 AM,395
None,272.69,0,0,90,Clouds,overcast clouds,10/28/2017,5:00:00 AM,774
None,272.88,0,0,90,Clouds,overcast clouds,10/28/2017,6:00:00 AM,1364
None,272.95,0,0,90,Clouds,overcast clouds,10/28/2017,7:00:00 AM,2090
None,273.08,0,0,90,Clouds,overcast clouds,10/28/2017,8:00:00 AM,2950
None,273.08,0,0,90,Clouds,overcast clouds,10/28/2017,9:00:00 AM,3657
None,273.28,0,0,90,Clouds,overcast clouds,10/28/2017,10:00:00 AM,4267
None,273.58,0,0,90,Clouds,overcast clouds,10/28/2017,11:00:00 AM,5033
None,273.72,0,0,90,Clouds,overcast clouds,10/28/2017,12:00:00 PM,5002
None,273.68,0,0,90,Snow,light snow,10/28/2017,1:00:00 PM,4685
None,273.68,0,0,90,Clouds,overcast clouds,10/28/2017,2:00:00 PM,5031
None,273.86,0,0,90,Clouds,overcast clouds,10/28/2017,3:00:00 PM,5010
None,274.29,0,0,90,Clouds,overcast clouds,10/28/2017,4:00:00 PM,5234
None,274.15,0,0,90,Clouds,overcast clouds,10/28/2017,5:00:00 PM,4906
None,274.08,0,0,75,Clouds,broken clouds,10/28/2017,6:00:00 PM,4634
None,273.44,0,0,1,Clear,sky is clear,10/28/2017,7:00:00 PM,3847
None,272.49,0,0,20,Clouds,few clouds,10/28/2017,8:00:00 PM,3337
None,272.3,0,0,5,Clear,sky is clear,10/28/2017,9:00:00 PM,4284
None,271.94,0,0,1,Clear,sky is clear,10/28/2017,10:00:00 PM,4461
None,271.72,0,0,1,Clear,sky is clear,10/28/2017,11:00:00 PM,2687
None,271.94,0,0,1,Clear,sky is clear,10/29/2017,12:00:00 AM,1622
None,271.75,0,0,1,Clear,sky is clear,10/29/2017,1:00:00 AM,696
None,272.23,0,0,1,Clear,sky is clear,10/29/2017,2:00:00 AM,446
